word,verse_key,surah_id,verse_id,global_verse_number,word_position,ruku,juz,page,audio_file
أَزۡوَٰجٖۚ,39:6,39,6,4064,13,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
يَخۡلُقُكُمۡ,39:6,39,6,4064,14,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
فِي,39:6,39,6,4064,15,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
بُطُونِ,39:6,39,6,4064,16,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
أُمَّهَٰتِكُمۡ,39:6,39,6,4064,17,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
خَلۡقٗا,39:6,39,6,4064,18,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
مِّنۢ,39:6,39,6,4064,19,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
بَعۡدِ,39:6,39,6,4064,20,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
خَلۡقٖ,39:6,39,6,4064,21,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
فِي,39:6,39,6,4064,22,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
ظُلُمَٰتٖ,39:6,39,6,4064,23,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
ثَلَٰثٖۚ,39:6,39,6,4064,24,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
ذَٰلِكُمُ,39:6,39,6,4064,25,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
ٱللَّهُ,39:6,39,6,4064,26,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
رَبُّكُمۡ,39:6,39,6,4064,27,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
لَهُ,39:6,39,6,4064,28,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
ٱلۡمُلۡكُۖ,39:6,39,6,4064,29,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
لَآ,39:6,39,6,4064,30,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
إِلَٰهَ,39:6,39,6,4064,31,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
إِلَّا,39:6,39,6,4064,32,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
هُوَۖ,39:6,39,6,4064,33,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
فَأَنَّىٰ,39:6,39,6,4064,34,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
تُصۡرَفُونَ,39:6,39,6,4064,35,1,23,459,fullQuran/alafasy_quran_complete/039/039006.mp3
إِن,39:7,39,7,4065,0,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
تَكۡفُرُواْ,39:7,39,7,4065,1,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
فَإِنَّ,39:7,39,7,4065,2,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
ٱللَّهَ,39:7,39,7,4065,3,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
غَنِيٌّ,39:7,39,7,4065,4,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
عَنكُمۡۖ,39:7,39,7,4065,5,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
وَلَا,39:7,39,7,4065,6,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
يَرۡضَىٰ,39:7,39,7,4065,7,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
لِعِبَادِهِ,39:7,39,7,4065,8,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
ٱلۡكُفۡرَۖ,39:7,39,7,4065,9,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
وَإِن,39:7,39,7,4065,10,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
تَشۡكُرُواْ,39:7,39,7,4065,11,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
يَرۡضَهُ,39:7,39,7,4065,12,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
لَكُمۡۗ,39:7,39,7,4065,13,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
وَلَا,39:7,39,7,4065,14,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
تَزِرُ,39:7,39,7,4065,15,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
وَازِرَةٞ,39:7,39,7,4065,16,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
وِزۡرَ,39:7,39,7,4065,17,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
أُخۡرَىٰۚ,39:7,39,7,4065,18,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
ثُمَّ,39:7,39,7,4065,19,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
إِلَىٰ,39:7,39,7,4065,20,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
رَبِّكُم,39:7,39,7,4065,21,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
مَّرۡجِعُكُمۡ,39:7,39,7,4065,22,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
فَيُنَبِّئُكُم,39:7,39,7,4065,23,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
بِمَا,39:7,39,7,4065,24,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
كُنتُمۡ,39:7,39,7,4065,25,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
تَعۡمَلُونَۚ,39:7,39,7,4065,26,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
إِنَّهُۥ,39:7,39,7,4065,27,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
عَلِيمُۢ,39:7,39,7,4065,28,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
بِذَاتِ,39:7,39,7,4065,29,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
ٱلصُّدُورِ,39:7,39,7,4065,30,1,23,459,fullQuran/alafasy_quran_complete/039/039007.mp3
۞وَإِذَا,39:8,39,8,4066,0,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
مَسَّ,39:8,39,8,4066,1,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
ٱلۡإِنسَٰنَ,39:8,39,8,4066,2,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
ضُرّٞ,39:8,39,8,4066,3,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
دَعَا,39:8,39,8,4066,4,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
رَبَّهُۥ,39:8,39,8,4066,5,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
مُنِيبًا,39:8,39,8,4066,6,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
إِلَيۡهِ,39:8,39,8,4066,7,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
ثُمَّ,39:8,39,8,4066,8,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
إِذَا,39:8,39,8,4066,9,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
خَوَّلَهُۥ,39:8,39,8,4066,10,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
نِعۡمَةٗ,39:8,39,8,4066,11,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
مِّنۡهُ,39:8,39,8,4066,12,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
نَسِيَ,39:8,39,8,4066,13,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
مَا,39:8,39,8,4066,14,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
كَانَ,39:8,39,8,4066,15,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
يَدۡعُوٓاْ,39:8,39,8,4066,16,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
إِلَيۡهِ,39:8,39,8,4066,17,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
مِن,39:8,39,8,4066,18,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
قَبۡلُ,39:8,39,8,4066,19,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
وَجَعَلَ,39:8,39,8,4066,20,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
لِلَّهِ,39:8,39,8,4066,21,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
أَندَادٗا,39:8,39,8,4066,22,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
لِّيُضِلَّ,39:8,39,8,4066,23,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
عَن,39:8,39,8,4066,24,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
سَبِيلِهِۦۚ,39:8,39,8,4066,25,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
قُلۡ,39:8,39,8,4066,26,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
تَمَتَّعۡ,39:8,39,8,4066,27,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
بِكُفۡرِكَ,39:8,39,8,4066,28,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
قَلِيلًا,39:8,39,8,4066,29,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
إِنَّكَ,39:8,39,8,4066,30,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
مِنۡ,39:8,39,8,4066,31,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
أَصۡحَٰبِ,39:8,39,8,4066,32,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
ٱلنَّارِ,39:8,39,8,4066,33,1,23,459,fullQuran/alafasy_quran_complete/039/039008.mp3
أَمَّنۡ,39:9,39,9,4067,0,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
هُوَ,39:9,39,9,4067,1,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
قَٰنِتٌ,39:9,39,9,4067,2,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
ءَانَآءَ,39:9,39,9,4067,3,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
ٱلَّيۡلِ,39:9,39,9,4067,4,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
سَاجِدٗا,39:9,39,9,4067,5,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
وَقَآئِمٗا,39:9,39,9,4067,6,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
يَحۡذَرُ,39:9,39,9,4067,7,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
ٱلۡأٓخِرَةَ,39:9,39,9,4067,8,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
وَيَرۡجُواْ,39:9,39,9,4067,9,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
رَحۡمَةَ,39:9,39,9,4067,10,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
رَبِّهِۦۗ,39:9,39,9,4067,11,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
قُلۡ,39:9,39,9,4067,12,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
هَلۡ,39:9,39,9,4067,13,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
يَسۡتَوِي,39:9,39,9,4067,14,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
ٱلَّذِينَ,39:9,39,9,4067,15,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
يَعۡلَمُونَ,39:9,39,9,4067,16,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
وَٱلَّذِينَ,39:9,39,9,4067,17,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
لَا,39:9,39,9,4067,18,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
يَعۡلَمُونَۗ,39:9,39,9,4067,19,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
إِنَّمَا,39:9,39,9,4067,20,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
يَتَذَكَّرُ,39:9,39,9,4067,21,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
أُوْلُواْ,39:9,39,9,4067,22,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
ٱلۡأَلۡبَٰبِ,39:9,39,9,4067,23,1,23,459,fullQuran/alafasy_quran_complete/039/039009.mp3
قُلۡ,39:10,39,10,4068,0,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
يَٰعِبَادِ,39:10,39,10,4068,1,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
ٱلَّذِينَ,39:10,39,10,4068,2,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
ءَامَنُواْ,39:10,39,10,4068,3,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
ٱتَّقُواْ,39:10,39,10,4068,4,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
رَبَّكُمۡۚ,39:10,39,10,4068,5,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
لِلَّذِينَ,39:10,39,10,4068,6,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
أَحۡسَنُواْ,39:10,39,10,4068,7,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
فِي,39:10,39,10,4068,8,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
هَٰذِهِ,39:10,39,10,4068,9,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
ٱلدُّنۡيَا,39:10,39,10,4068,10,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
حَسَنَةٞۗ,39:10,39,10,4068,11,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
وَأَرۡضُ,39:10,39,10,4068,12,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
ٱللَّهِ,39:10,39,10,4068,13,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
وَٰسِعَةٌۗ,39:10,39,10,4068,14,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
إِنَّمَا,39:10,39,10,4068,15,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
يُوَفَّى,39:10,39,10,4068,16,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
ٱلصَّـٰبِرُونَ,39:10,39,10,4068,17,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
أَجۡرَهُم,39:10,39,10,4068,18,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
بِغَيۡرِ,39:10,39,10,4068,19,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
حِسَابٖ,39:10,39,10,4068,20,2,23,459,fullQuran/alafasy_quran_complete/039/039010.mp3
قُلۡ,39:11,39,11,4069,0,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
إِنِّيٓ,39:11,39,11,4069,1,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
أُمِرۡتُ,39:11,39,11,4069,2,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
أَنۡ,39:11,39,11,4069,3,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
أَعۡبُدَ,39:11,39,11,4069,4,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
ٱللَّهَ,39:11,39,11,4069,5,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
مُخۡلِصٗا,39:11,39,11,4069,6,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
لَّهُ,39:11,39,11,4069,7,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
ٱلدِّينَ,39:11,39,11,4069,8,2,23,460,fullQuran/alafasy_quran_complete/039/039011.mp3
وَأُمِرۡتُ,39:12,39,12,4070,0,2,23,460,fullQuran/alafasy_quran_complete/039/039012.mp3
لِأَنۡ,39:12,39,12,4070,1,2,23,460,fullQuran/alafasy_quran_complete/039/039012.mp3
أَكُونَ,39:12,39,12,4070,2,2,23,460,fullQuran/alafasy_quran_complete/039/039012.mp3
أَوَّلَ,39:12,39,12,4070,3,2,23,460,fullQuran/alafasy_quran_complete/039/039012.mp3
ٱلۡمُسۡلِمِينَ,39:12,39,12,4070,4,2,23,460,fullQuran/alafasy_quran_complete/039/039012.mp3
قُلۡ,39:13,39,13,4071,0,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
إِنِّيٓ,39:13,39,13,4071,1,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
أَخَافُ,39:13,39,13,4071,2,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
إِنۡ,39:13,39,13,4071,3,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
عَصَيۡتُ,39:13,39,13,4071,4,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
رَبِّي,39:13,39,13,4071,5,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
عَذَابَ,39:13,39,13,4071,6,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
يَوۡمٍ,39:13,39,13,4071,7,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
عَظِيمٖ,39:13,39,13,4071,8,2,23,460,fullQuran/alafasy_quran_complete/039/039013.mp3
قُلِ,39:14,39,14,4072,0,2,23,460,fullQuran/alafasy_quran_complete/039/039014.mp3
ٱللَّهَ,39:14,39,14,4072,1,2,23,460,fullQuran/alafasy_quran_complete/039/039014.mp3
أَعۡبُدُ,39:14,39,14,4072,2,2,23,460,fullQuran/alafasy_quran_complete/039/039014.mp3
مُخۡلِصٗا,39:14,39,14,4072,3,2,23,460,fullQuran/alafasy_quran_complete/039/039014.mp3
لَّهُۥ,39:14,39,14,4072,4,2,23,460,fullQuran/alafasy_quran_complete/039/039014.mp3
دِينِي,39:14,39,14,4072,5,2,23,460,fullQuran/alafasy_quran_complete/039/039014.mp3
فَٱعۡبُدُواْ,39:15,39,15,4073,0,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
مَا,39:15,39,15,4073,1,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
شِئۡتُم,39:15,39,15,4073,2,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
مِّن,39:15,39,15,4073,3,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
دُونِهِۦۗ,39:15,39,15,4073,4,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
قُلۡ,39:15,39,15,4073,5,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
إِنَّ,39:15,39,15,4073,6,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
ٱلۡخَٰسِرِينَ,39:15,39,15,4073,7,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
ٱلَّذِينَ,39:15,39,15,4073,8,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
خَسِرُوٓاْ,39:15,39,15,4073,9,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
أَنفُسَهُمۡ,39:15,39,15,4073,10,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
وَأَهۡلِيهِمۡ,39:15,39,15,4073,11,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
يَوۡمَ,39:15,39,15,4073,12,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
ٱلۡقِيَٰمَةِۗ,39:15,39,15,4073,13,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
أَلَا,39:15,39,15,4073,14,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
ذَٰلِكَ,39:15,39,15,4073,15,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
هُوَ,39:15,39,15,4073,16,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
ٱلۡخُسۡرَانُ,39:15,39,15,4073,17,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
ٱلۡمُبِينُ,39:15,39,15,4073,18,2,23,460,fullQuran/alafasy_quran_complete/039/039015.mp3
لَهُم,39:16,39,16,4074,0,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
مِّن,39:16,39,16,4074,1,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
فَوۡقِهِمۡ,39:16,39,16,4074,2,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
ظُلَلٞ,39:16,39,16,4074,3,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
مِّنَ,39:16,39,16,4074,4,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
ٱلنَّارِ,39:16,39,16,4074,5,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
وَمِن,39:16,39,16,4074,6,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
تَحۡتِهِمۡ,39:16,39,16,4074,7,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
ظُلَلٞۚ,39:16,39,16,4074,8,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
ذَٰلِكَ,39:16,39,16,4074,9,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
يُخَوِّفُ,39:16,39,16,4074,10,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
ٱللَّهُ,39:16,39,16,4074,11,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
بِهِۦ,39:16,39,16,4074,12,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
عِبَادَهُۥۚ,39:16,39,16,4074,13,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
يَٰعِبَادِ,39:16,39,16,4074,14,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
فَٱتَّقُونِ,39:16,39,16,4074,15,2,23,460,fullQuran/alafasy_quran_complete/039/039016.mp3
وَٱلَّذِينَ,39:17,39,17,4075,0,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
ٱجۡتَنَبُواْ,39:17,39,17,4075,1,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
ٱلطَّـٰغُوتَ,39:17,39,17,4075,2,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
أَن,39:17,39,17,4075,3,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
يَعۡبُدُوهَا,39:17,39,17,4075,4,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
وَأَنَابُوٓاْ,39:17,39,17,4075,5,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
إِلَى,39:17,39,17,4075,6,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
ٱللَّهِ,39:17,39,17,4075,7,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
لَهُمُ,39:17,39,17,4075,8,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
ٱلۡبُشۡرَىٰۚ,39:17,39,17,4075,9,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
فَبَشِّرۡ,39:17,39,17,4075,10,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
عِبَادِ,39:17,39,17,4075,11,2,23,460,fullQuran/alafasy_quran_complete/039/039017.mp3
ٱلَّذِينَ,39:18,39,18,4076,0,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
يَسۡتَمِعُونَ,39:18,39,18,4076,1,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
ٱلۡقَوۡلَ,39:18,39,18,4076,2,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
فَيَتَّبِعُونَ,39:18,39,18,4076,3,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
أَحۡسَنَهُۥٓۚ,39:18,39,18,4076,4,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
أُوْلَـٰٓئِكَ,39:18,39,18,4076,5,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
ٱلَّذِينَ,39:18,39,18,4076,6,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
هَدَىٰهُمُ,39:18,39,18,4076,7,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
ٱللَّهُۖ,39:18,39,18,4076,8,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
وَأُوْلَـٰٓئِكَ,39:18,39,18,4076,9,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
هُمۡ,39:18,39,18,4076,10,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
أُوْلُواْ,39:18,39,18,4076,11,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
ٱلۡأَلۡبَٰبِ,39:18,39,18,4076,12,2,23,460,fullQuran/alafasy_quran_complete/039/039018.mp3
أَفَمَنۡ,39:19,39,19,4077,0,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
حَقَّ,39:19,39,19,4077,1,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
عَلَيۡهِ,39:19,39,19,4077,2,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
كَلِمَةُ,39:19,39,19,4077,3,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
ٱلۡعَذَابِ,39:19,39,19,4077,4,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
أَفَأَنتَ,39:19,39,19,4077,5,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
تُنقِذُ,39:19,39,19,4077,6,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
مَن,39:19,39,19,4077,7,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
فِي,39:19,39,19,4077,8,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
ٱلنَّارِ,39:19,39,19,4077,9,2,23,460,fullQuran/alafasy_quran_complete/039/039019.mp3
لَٰكِنِ,39:20,39,20,4078,0,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
ٱلَّذِينَ,39:20,39,20,4078,1,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
ٱتَّقَوۡاْ,39:20,39,20,4078,2,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
رَبَّهُمۡ,39:20,39,20,4078,3,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
لَهُمۡ,39:20,39,20,4078,4,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
غُرَفٞ,39:20,39,20,4078,5,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
مِّن,39:20,39,20,4078,6,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
فَوۡقِهَا,39:20,39,20,4078,7,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
غُرَفٞ,39:20,39,20,4078,8,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
مَّبۡنِيَّةٞ,39:20,39,20,4078,9,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
تَجۡرِي,39:20,39,20,4078,10,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
مِن,39:20,39,20,4078,11,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
تَحۡتِهَا,39:20,39,20,4078,12,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
ٱلۡأَنۡهَٰرُۖ,39:20,39,20,4078,13,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
وَعۡدَ,39:20,39,20,4078,14,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
ٱللَّهِ,39:20,39,20,4078,15,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
لَا,39:20,39,20,4078,16,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
يُخۡلِفُ,39:20,39,20,4078,17,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
